link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,VDF_alpha1,VDF_beta1
1913,Sunset Drive,20192448,964,965,1,"LINESTRING (-76.4931541 42.459796, -76.493115 42.4597765, -76.493076 42.4597599, -76.4930027 42.4597344, -76.4929608 42.4597226, -76.4929203 42.4597147)",1,21.33,residential,6,30,1,600,auto,,0.15,4.0
1914,Tower Skyline Drive,20192467,1156,320,1,"LINESTRING (-76.497395 42.419563, -76.497697 42.419483, -76.498187 42.419346, -76.498268 42.41934, -76.49835 42.419344, -76.498429 42.419361, -76.498501 42.419387, -76.4985439 42.4194032, -76.4985916 42.4194254, -76.4986178 42.4194369, -76.4986368 42.4194453, -76.4987372 42.4194934, -76.4988773 42.4195835, -76.4989007 42.4195986)",1,136.64,unclassified,20,30,1,600,auto,,0.15,4.0
1915,Tower Skyline Drive,20192467,320,1156,1,"LINESTRING (-76.4989007 42.4195986, -76.4988773 42.4195835, -76.4987372 42.4194934, -76.4986368 42.4194453, -76.4986178 42.4194369, -76.4985916 42.4194254, -76.4985439 42.4194032, -76.498501 42.419387, -76.498429 42.419361, -76.49835 42.419344, -76.498268 42.41934, -76.498187 42.419346, -76.497697 42.419483, -76.497395 42.419563)",1,136.64,unclassified,20,30,1,600,auto,,0.15,4.0
1916,Short Street,20192475,1063,1157,1,"LINESTRING (-76.5011585 42.4506922, -76.5012138 42.4507604, -76.5012309 42.4507818, -76.501487 42.451102, -76.5018384 42.4515235, -76.501888 42.451583)",1,115.74,unclassified,20,30,1,600,auto,,0.15,4.0
1917,Short Street,20192475,1157,1063,1,"LINESTRING (-76.501888 42.451583, -76.5018384 42.4515235, -76.501487 42.451102, -76.5012309 42.4507818, -76.5012138 42.4507604, -76.5011585 42.4506922)",1,115.74,unclassified,20,30,1,600,auto,,0.15,4.0
1918,Siena Drive,20192482,259,1158,1,"LINESTRING (-76.473708 42.471005, -76.4737181 42.4711396, -76.4737337 42.4713474, -76.4737543 42.4716222, -76.473755 42.471632, -76.473758 42.471668, -76.473764 42.471751, -76.473759 42.47181, -76.47374 42.471846, -76.473706 42.471878)",1,98.47,residential,6,30,1,600,auto,,0.15,4.0
1919,Siena Drive,20192482,1001,259,1,"LINESTRING (-76.4706528 42.4680297, -76.4707737 42.4681159, -76.4708463 42.4681771, -76.4708761 42.4682045, -76.4709396 42.4682631, -76.4710329 42.4683243, -76.4712055 42.4684117, -76.4712989 42.4684527, -76.4714116 42.4685021, -76.4714936 42.4685381, -76.4717939 42.4686698, -76.471824 42.468683, -76.4719026 42.4687163, -76.472344 42.468942, -76.4723518 42.4689463, -76.472454 42.469003, -76.4724691 42.4690121, -76.4727477 42.4691804, -76.473002 42.469334, -76.473076 42.4693834, -76.473267 42.469511, -76.4733375 42.469573, -76.473433 42.469657, -76.473496 42.469733, -76.4735268 42.4697781, -76.473548 42.469809, -76.473589 42.469894, -76.473618 42.469975, -76.4736364 42.4701062, -76.47364 42.470132, -76.4736486 42.4702422, -76.473664 42.4704404, -76.4736882 42.4707508, -76.473708 42.471005)",1,446.40,residential,6,30,1,600,auto,,0.15,4.0
1920,Siena Drive,20192482,1158,259,1,"LINESTRING (-76.473706 42.471878, -76.47374 42.471846, -76.473759 42.47181, -76.473764 42.471751, -76.473758 42.471668, -76.473755 42.471632, -76.4737543 42.4716222, -76.4737337 42.4713474, -76.4737181 42.4711396, -76.473708 42.471005)",1,98.47,residential,6,30,1,600,auto,,0.15,4.0
1921,Siena Drive,20192482,259,1001,1,"LINESTRING (-76.473708 42.471005, -76.4736882 42.4707508, -76.473664 42.4704404, -76.4736486 42.4702422, -76.47364 42.470132, -76.4736364 42.4701062, -76.473618 42.469975, -76.473589 42.469894, -76.473548 42.469809, -76.4735268 42.4697781, -76.473496 42.469733, -76.473433 42.469657, -76.4733375 42.469573, -76.473267 42.469511, -76.473076 42.4693834, -76.473002 42.469334, -76.4727477 42.4691804, -76.4724691 42.4690121, -76.472454 42.469003, -76.4723518 42.4689463, -76.472344 42.468942, -76.4719026 42.4687163, -76.471824 42.468683, -76.4717939 42.4686698, -76.4714936 42.4685381, -76.4714116 42.4685021, -76.4712989 42.4684527, -76.4712055 42.4684117, -76.4710329 42.4683243, -76.4709396 42.4682631, -76.4708761 42.4682045, -76.4708463 42.4681771, -76.4707737 42.4681159, -76.4706528 42.4680297)",1,446.40,residential,6,30,1,600,auto,,0.15,4.0
1922,Whitetail Drive,20192546,517,861,1,"LINESTRING (-76.4813613 42.4049037, -76.481298 42.404868, -76.481224 42.404824, -76.480879 42.404644, -76.480707 42.404547, -76.480584 42.404459, -76.480475 42.404357, -76.48038 42.404254, -76.4803 42.404138, -76.480237 42.404022, -76.480189 42.403896, -76.4801753 42.4038368, -76.480159 42.403766, -76.480147 42.40364, -76.480151 42.40319)",1,230.84,residential,6,30,1,600,auto,,0.15,4.0
1923,Whitetail Drive,20192546,661,517,1,"LINESTRING (-76.4839116 42.4064742, -76.483866 42.4062959, -76.4838016 42.4061791, -76.4836698 42.4060065, -76.4835461 42.405903, -76.4831629 42.4056544, -76.482948 42.405518, -76.4825218 42.4052307, -76.4823657 42.405171, -76.4819777 42.4051116, -76.4817202 42.4050522, -76.4813613 42.4049037)",1,287.01,residential,6,30,1,600,auto,,0.15,4.0
1924,Whitetail Drive,20192546,861,517,1,"LINESTRING (-76.480151 42.40319, -76.480147 42.40364, -76.480159 42.403766, -76.4801753 42.4038368, -76.480189 42.403896, -76.480237 42.404022, -76.4803 42.404138, -76.48038 42.404254, -76.480475 42.404357, -76.480584 42.404459, -76.480707 42.404547, -76.480879 42.404644, -76.481224 42.404824, -76.481298 42.404868, -76.4813613 42.4049037)",1,230.84,residential,6,30,1,600,auto,,0.15,4.0
1925,Whitetail Drive,20192546,517,661,1,"LINESTRING (-76.4813613 42.4049037, -76.4817202 42.4050522, -76.4819777 42.4051116, -76.4823657 42.405171, -76.4825218 42.4052307, -76.482948 42.405518, -76.4831629 42.4056544, -76.4835461 42.405903, -76.4836698 42.4060065, -76.4838016 42.4061791, -76.483866 42.4062959, -76.4839116 42.4064742)",1,287.01,residential,6,30,1,600,auto,,0.15,4.0
1926,Whitetail Drive,20192558,518,661,1,"LINESTRING (-76.482673 42.4078, -76.483069 42.407844, -76.48313 42.407848, -76.483252 42.407842, -76.483311 42.407832, -76.483423 42.407795, -76.483507 42.407753, -76.483789 42.407587, -76.483862 42.407532, -76.483918 42.407469, -76.483939 42.407432, -76.483966 42.40736, -76.483971 42.407279, -76.4839626 42.4071099, -76.4839357 42.4068604, -76.4839116 42.4066108, -76.4839116 42.4064742)",1,229.32,residential,6,30,1,600,auto,,0.15,4.0
1927,Whitetail Drive,20192558,832,518,1,"LINESTRING (-76.477774 42.404711, -76.478446 42.404707, -76.478618 42.404727, -76.478781 42.40477, -76.478928 42.40484, -76.478994 42.404885, -76.479053 42.404933, -76.479105 42.404982, -76.479149 42.40504, -76.479221 42.405156, -76.479541 42.405634, -76.479698 42.40583, -76.479883 42.406017, -76.48012 42.406207, -76.480348 42.406375, -76.480518 42.406517, -76.480641 42.406642, -76.480724 42.40674, -76.48077 42.406811, -76.480999 42.407123, -76.481107 42.407244, -76.481233 42.407355, -76.481373 42.407456, -76.481527 42.407544, -76.481692 42.407623, -76.481868 42.407684, -76.482051 42.407736, -76.48224 42.407769, -76.482486 42.407793, -76.482673 42.4078)",1,570.16,residential,6,30,1,600,auto,,0.15,4.0
1928,Whitetail Drive,20192558,518,832,1,"LINESTRING (-76.482673 42.4078, -76.482486 42.407793, -76.48224 42.407769, -76.482051 42.407736, -76.481868 42.407684, -76.481692 42.407623, -76.481527 42.407544, -76.481373 42.407456, -76.481233 42.407355, -76.481107 42.407244, -76.480999 42.407123, -76.48077 42.406811, -76.480724 42.40674, -76.480641 42.406642, -76.480518 42.406517, -76.480348 42.406375, -76.48012 42.406207, -76.479883 42.406017, -76.479698 42.40583, -76.479541 42.405634, -76.479221 42.405156, -76.479149 42.40504, -76.479105 42.404982, -76.479053 42.404933, -76.478994 42.404885, -76.478928 42.40484, -76.478781 42.40477, -76.478618 42.404727, -76.478446 42.404707, -76.477774 42.404711)",1,570.16,residential,6,30,1,600,auto,,0.15,4.0
1929,Whitetail Drive,20192558,661,518,1,"LINESTRING (-76.4839116 42.4064742, -76.4839116 42.4066108, -76.4839357 42.4068604, -76.4839626 42.4071099, -76.483971 42.407279, -76.483966 42.40736, -76.483939 42.407432, -76.483918 42.407469, -76.483862 42.407532, -76.483789 42.407587, -76.483507 42.407753, -76.483423 42.407795, -76.483311 42.407832, -76.483252 42.407842, -76.48313 42.407848, -76.483069 42.407844, -76.482673 42.4078)",1,229.32,residential,6,30,1,600,auto,,0.15,4.0
1930,Harwick Road,20192601,1124,524,1,"LINESTRING (-76.4708216 42.429438, -76.4708262 42.429507, -76.4708907 42.4304601)",1,113.79,residential,6,30,1,600,auto,,0.15,4.0
1931,Harwick Road,20192601,524,1124,1,"LINESTRING (-76.4708907 42.4304601, -76.4708262 42.429507, -76.4708216 42.429438)",1,113.79,residential,6,30,1,600,auto,,0.15,4.0
1932,Slaterville Road,20192641,795,450,1,"LINESTRING (-76.464231 42.42427, -76.464088 42.424177, -76.463088 42.423478, -76.4615765 42.4223833)",1,302.50,trunk,2,72,1,1800,auto,,0.15,4.0
1933,Slaterville Road,20192641,1125,142,1,"LINESTRING (-76.4721252 42.4293394, -76.471369 42.428821, -76.4708204 42.4284877, -76.4697555 42.427818, -76.468789 42.427202, -76.468407 42.426953, -76.4672206 42.4261947)",1,533.29,trunk,2,72,1,1800,auto,,0.15,4.0
1934,Slaterville Road,20192641,142,1159,1,"LINESTRING (-76.4672206 42.4261947, -76.4669283 42.4260139, -76.465606 42.425171, -76.464371 42.424362)",1,310.23,trunk,2,72,1,1800,auto,,0.15,4.0
1935,Slaterville Road,20192641,1159,795,1,"LINESTRING (-76.464371 42.424362, -76.464231 42.42427)",1,15.39,trunk,2,72,1,1800,auto,,0.15,4.0
1936,Slaterville Road,20192641,142,1125,1,"LINESTRING (-76.4672206 42.4261947, -76.468407 42.426953, -76.468789 42.427202, -76.4697555 42.427818, -76.4708204 42.4284877, -76.471369 42.428821, -76.4721252 42.4293394)",1,533.29,trunk,2,72,1,1800,auto,,0.15,4.0
1937,Slaterville Road,20192641,1159,142,1,"LINESTRING (-76.464371 42.424362, -76.465606 42.425171, -76.4669283 42.4260139, -76.4672206 42.4261947)",1,310.23,trunk,2,72,1,1800,auto,,0.15,4.0
1938,Slaterville Road,20192641,795,1159,1,"LINESTRING (-76.464231 42.42427, -76.464371 42.424362)",1,15.39,trunk,2,72,1,1800,auto,,0.15,4.0
1939,Slaterville Road,20192641,450,795,1,"LINESTRING (-76.4615765 42.4223833, -76.463088 42.423478, -76.464088 42.424177, -76.464231 42.42427)",1,302.50,trunk,2,72,1,1800,auto,,0.15,4.0
1940,Twin Glens Road,20192651,1160,1161,1,"LINESTRING (-76.507549 42.484248, -76.507387 42.484236, -76.507193 42.484211, -76.506982 42.484163, -76.506836 42.484091, -76.506642 42.484007, -76.506496 42.483971, -76.506398 42.483971, -76.506269 42.483995, -76.506171 42.484043, -76.506069 42.484128, -76.505984 42.484183, -76.505774 42.484308, -76.505612 42.484377, -76.505441 42.484438, -76.505227 42.484495, -76.504554 42.484634, -76.503975 42.484809, -76.503109 42.485135, -76.50301 42.485159, -76.502951 42.48516, -76.502919 42.4851594, -76.502794 42.485157)",1,429.89,residential,6,30,1,600,auto,,0.15,4.0
1941,Twin Glens Road,20192651,1161,1160,1,"LINESTRING (-76.502794 42.485157, -76.502919 42.4851594, -76.502951 42.48516, -76.50301 42.485159, -76.503109 42.485135, -76.503975 42.484809, -76.504554 42.484634, -76.505227 42.484495, -76.505441 42.484438, -76.505612 42.484377, -76.505774 42.484308, -76.505984 42.484183, -76.506069 42.484128, -76.506171 42.484043, -76.506269 42.483995, -76.506398 42.483971, -76.506496 42.483971, -76.506642 42.484007, -76.506836 42.484091, -76.506982 42.484163, -76.507193 42.484211, -76.507387 42.484236, -76.507549 42.484248)",1,429.89,residential,6,30,1,600,auto,,0.15,4.0
1942,Orchard Street,20192662,448,1162,1,"LINESTRING (-76.468894 42.465658, -76.468924 42.466171, -76.4689289 42.4663137, -76.4689431 42.4667268, -76.4689519 42.4669815, -76.468954 42.467044)",1,154.20,residential,6,30,1,600,auto,,0.15,4.0
1943,Orchard Street,20192662,1162,448,1,"LINESTRING (-76.468954 42.467044, -76.4689519 42.4669815, -76.4689431 42.4667268, -76.4689289 42.4663137, -76.468924 42.466171, -76.468894 42.465658)",1,154.20,residential,6,30,1,600,auto,,0.15,4.0
1944,East Seneca Street,20192680,1163,1164,1,"LINESTRING (-76.494206 42.440543, -76.4945911 42.4405447, -76.494847 42.4405459, -76.4949275 42.4405462, -76.4949804 42.4405457, -76.495159 42.440544, -76.495272 42.4405409, -76.4954438 42.4405249)",1,101.69,unclassified,20,48,1,600,auto,,0.15,4.0
1945,East Seneca Street,20192680,421,1163,1,"LINESTRING (-76.492176 42.440601, -76.492283 42.4405982, -76.494206 42.440543)",1,166.71,unclassified,20,48,1,600,auto,,0.15,4.0
1946,East Seneca Street,20192680,1165,421,1,"LINESTRING (-76.4916789 42.440616, -76.4920756 42.440604, -76.492176 42.440601)",1,40.83,unclassified,20,48,1,600,auto,,0.15,4.0
1947,East Seneca Street,20192680,1166,1165,1,"LINESTRING (-76.491112 42.440633, -76.4916789 42.440616)",1,46.56,unclassified,20,48,1,600,auto,,0.15,4.0
1948,East Seneca Street,20192680,933,1166,1,"LINESTRING (-76.489765 42.440669, -76.4898498 42.4406667, -76.491112 42.440633)",1,110.61,unclassified,20,48,1,600,auto,,0.15,4.0
1949,East Seneca Street,20192680,193,933,1,"LINESTRING (-76.488608 42.440702, -76.4886866 42.4406998, -76.4896899 42.4406711, -76.489765 42.440669)",1,95.01,unclassified,20,48,1,600,auto,,0.15,4.0
1950,East Seneca Street,20192680,597,193,1,"LINESTRING (-76.487425 42.440726, -76.4875331 42.4407259, -76.48778 42.440726, -76.4885362 42.4407041, -76.488608 42.440702)",1,97.13,unclassified,20,48,1,600,auto,,0.15,4.0
1951,Schickel Road,20192681,1167,1168,1,"LINESTRING (-76.4980913 42.4005056, -76.498823 42.400466, -76.4989077 42.4004554)",1,67.30,residential,6,30,1,600,auto,,0.15,4.0
1952,Schickel Road,20192681,1168,1169,1,"LINESTRING (-76.4989077 42.4004554, -76.499464 42.400386, -76.500317 42.400145)",1,121.32,residential,6,30,1,600,auto,,0.15,4.0
1953,Schickel Road,20192681,1168,1167,1,"LINESTRING (-76.4989077 42.4004554, -76.498823 42.400466, -76.4980913 42.4005056)",1,67.30,residential,6,30,1,600,auto,,0.15,4.0
1954,Schickel Road,20192681,1169,1168,1,"LINESTRING (-76.500317 42.400145, -76.499464 42.400386, -76.4989077 42.4004554)",1,121.32,residential,6,30,1,600,auto,,0.15,4.0
1955,Fair Street,20192742,1170,728,1,"LINESTRING (-76.5057837 42.4326966, -76.5057876 42.4327745, -76.5058135 42.4332734, -76.5058368 42.4337167, -76.5058377 42.4337345, -76.505841 42.433803)",1,123.12,unclassified,20,30,1,600,auto,,0.15,4.0
1956,Fair Street,20192742,728,1170,1,"LINESTRING (-76.505841 42.433803, -76.5058377 42.4337345, -76.5058368 42.4337167, -76.5058135 42.4332734, -76.5057876 42.4327745, -76.5057837 42.4326966)",1,123.12,unclassified,20,30,1,600,auto,,0.15,4.0
1957,Utica Street,20192746,1003,1171,1,"LINESTRING (-76.498552 42.45069, -76.4985581 42.4507707, -76.4985596 42.4507907, -76.498645 42.451923, -76.4986465 42.4519435, -76.498652 42.452017)",1,147.78,unclassified,20,30,1,600,auto,,0.15,4.0
1958,Utica Street,20192746,1131,1003,1,"LINESTRING (-76.498467 42.449547, -76.4984717 42.4496257, -76.4984744 42.4496464, -76.4985448 42.4505938, -76.4985468 42.4506199, -76.498552 42.45069)",1,127.29,unclassified,20,30,1,600,auto,,0.15,4.0
1959,Utica Street,20192746,672,1131,1,"LINESTRING (-76.498382 42.4484, -76.4983882 42.4484843, -76.4983896 42.4485034, -76.4984601 42.4494539, -76.4984612 42.4494731, -76.498467 42.449547)",1,127.73,unclassified,20,30,1,600,auto,,0.15,4.0
1960,Utica Street,20192746,471,1172,1,"LINESTRING (-76.498162 42.444972, -76.4981674 42.4450553, -76.4981689 42.4450779, -76.4982297 42.4460172, -76.4982311 42.4460394, -76.498236 42.446114)",1,127.13,unclassified,20,30,1,600,auto,,0.15,4.0
1961,Utica Street,20192746,1172,1173,1,"LINESTRING (-76.498236 42.446114, -76.4982414 42.4461954, -76.498243 42.4462194, -76.4983078 42.4471942, -76.498312 42.447257)",1,127.25,unclassified,20,30,1,600,auto,,0.15,4.0
1962,Utica Street,20192746,1173,672,1,"LINESTRING (-76.498312 42.447257, -76.4983171 42.4473358, -76.498375 42.448225, -76.4983783 42.4483069, -76.4983792 42.4483288, -76.498382 42.4484)",1,127.23,unclassified,20,30,1,600,auto,,0.15,4.0
1963,Utica Street,20192746,1003,1131,1,"LINESTRING (-76.498552 42.45069, -76.4985468 42.4506199, -76.4985448 42.4505938, -76.4984744 42.4496464, -76.4984717 42.4496257, -76.498467 42.449547)",1,127.29,unclassified,20,30,1,600,auto,,0.15,4.0
1964,Utica Street,20192746,1171,1003,1,"LINESTRING (-76.498652 42.452017, -76.4986465 42.4519435, -76.498645 42.451923, -76.4985596 42.4507907, -76.4985581 42.4507707, -76.498552 42.45069)",1,147.78,unclassified,20,30,1,600,auto,,0.15,4.0
1965,Utica Street,20192746,1131,672,1,"LINESTRING (-76.498467 42.449547, -76.4984612 42.4494731, -76.4984601 42.4494539, -76.4983896 42.4485034, -76.4983882 42.4484843, -76.498382 42.4484)",1,127.73,unclassified,20,30,1,600,auto,,0.15,4.0
1966,Utica Street,20192746,1172,471,1,"LINESTRING (-76.498236 42.446114, -76.4982311 42.4460394, -76.4982297 42.4460172, -76.4981689 42.4450779, -76.4981674 42.4450553, -76.498162 42.444972)",1,127.13,unclassified,20,30,1,600,auto,,0.15,4.0
1967,Utica Street,20192746,1173,1172,1,"LINESTRING (-76.498312 42.447257, -76.4983078 42.4471942, -76.498243 42.4462194, -76.4982414 42.4461954, -76.498236 42.446114)",1,127.25,unclassified,20,30,1,600,auto,,0.15,4.0
1968,Utica Street,20192746,672,1173,1,"LINESTRING (-76.498382 42.4484, -76.4983792 42.4483288, -76.4983783 42.4483069, -76.498375 42.448225, -76.4983171 42.4473358, -76.498312 42.447257)",1,127.23,unclassified,20,30,1,600,auto,,0.15,4.0
1969,Gardner Parkway,20192777,80,366,1,"LINESTRING (-76.500436 42.462301, -76.5008105 42.4622864, -76.5009482 42.4622826, -76.5010353 42.4622796, -76.5012103 42.46227)",1,63.61,unclassified,20,30,1,600,auto,,0.15,4.0
1970,Gardner Parkway,20192780,368,1174,1,"LINESTRING (-76.501203 42.4621523, -76.5010301 42.4621575, -76.5008033 42.4621622, -76.5004328 42.4621697)",1,63.21,unclassified,20,30,1,600,auto,,0.15,4.0
1971,East Yates Street,20192811,1175,1176,1,"LINESTRING (-76.497234 42.447289, -76.4971226 42.4472922, -76.4970979 42.4472929, -76.4961497 42.4473199, -76.496041 42.447323)",1,97.96,unclassified,20,30,1,600,auto,,0.15,4.0
1972,East Yates Street,20192811,1173,1175,1,"LINESTRING (-76.498312 42.447257, -76.4982007 42.4472603, -76.4973682 42.447285, -76.4973387 42.4472859, -76.497234 42.447289)",1,88.52,unclassified,20,30,1,600,auto,,0.15,4.0
1973,East Yates Street,20192811,386,1173,1,"LINESTRING (-76.499417 42.447225, -76.499278 42.447229, -76.4992478 42.4472299, -76.4984075 42.447253, -76.498312 42.447257)",1,90.74,unclassified,20,30,1,600,auto,,0.15,4.0
1974,East Yates Street,20192811,1176,1177,1,"LINESTRING (-76.496041 42.447323, -76.4959365 42.4473265, -76.495623 42.447337, -76.4954424 42.4473396, -76.495417 42.44734, -76.4949421 42.4473566, -76.4949214 42.4473573, -76.494815 42.447361)",1,100.69,unclassified,20,30,1,600,auto,,0.15,4.0
1975,East Yates Street,20192811,1176,1175,1,"LINESTRING (-76.496041 42.447323, -76.4961497 42.4473199, -76.4970979 42.4472929, -76.4971226 42.4472922, -76.497234 42.447289)",1,97.96,unclassified,20,30,1,600,auto,,0.15,4.0
1976,East Yates Street,20192811,1173,386,1,"LINESTRING (-76.498312 42.447257, -76.4984075 42.447253, -76.4992478 42.4472299, -76.499278 42.447229, -76.499417 42.447225)",1,90.74,unclassified,20,30,1,600,auto,,0.15,4.0
1977,East Yates Street,20192811,1175,1173,1,"LINESTRING (-76.497234 42.447289, -76.4973387 42.4472859, -76.4973682 42.447285, -76.4982007 42.4472603, -76.498312 42.447257)",1,88.52,unclassified,20,30,1,600,auto,,0.15,4.0
1978,East Yates Street,20192811,1177,1176,1,"LINESTRING (-76.494815 42.447361, -76.4949214 42.4473573, -76.4949421 42.4473566, -76.495417 42.44734, -76.4954424 42.4473396, -76.495623 42.447337, -76.4959365 42.4473265, -76.496041 42.447323)",1,100.69,unclassified,20,30,1,600,auto,,0.15,4.0
1979,North Cayuga Street,20192828,505,1178,1,"LINESTRING (-76.4981441 42.4623678, -76.4982549 42.4623499, -76.4984348 42.4622801, -76.498624 42.4621983, -76.498894 42.462059, -76.499084 42.46194, -76.499175 42.461876, -76.499263 42.461807, -76.4993725 42.4617053, -76.499513 42.461569, -76.499581 42.461483, -76.4999552 42.4608871, -76.5000371 42.4606641, -76.500069 42.460581, -76.500121 42.460422, -76.500157 42.460291, -76.500205 42.460052, -76.500227 42.459899, -76.500241 42.459745, -76.500251 42.459426, -76.5001493 42.4579622)",1,557.81,tertiary,5,48,1,900,auto,,0.15,4.0
