o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
26,C6,66,G6,7.19229690172801,2.2288099496494604,"LINESTRING (-76.45957656499998 42.489008325, -76.45957656499998 42.424326445000005)"
26,C6,67,G7,7.532527378456192,0.21902437665146415,"LINESTRING (-76.45957656499998 42.489008325, -76.43229337500001 42.424326445000005)"
26,C6,72,H2,12.688766201864132,0.02873861151785829,"LINESTRING (-76.45957656499998 42.489008325, -76.568709325 42.408155975)"
26,C6,73,H3,11.221715956558189,0.2415451039233431,"LINESTRING (-76.45957656499998 42.489008325, -76.541426135 42.408155975)"
26,C6,74,H4,10.043469457948733,0.3597874833613054,"LINESTRING (-76.45957656499998 42.489008325, -76.514142945 42.408155975)"
26,C6,75,H5,9.264874504035982,0.6169125692257651,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.408155975)"
26,C6,76,H6,8.990371127535242,0.2280291183011348,"LINESTRING (-76.45957656499998 42.489008325, -76.45957656499998 42.408155975)"
26,C6,77,H7,9.264874504035982,0.04406518351612608,"LINESTRING (-76.45957656499998 42.489008325, -76.43229337499999 42.408155975)"
26,C6,85,I5,11.018301684520598,0.03539363107107438,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.39198550499999)"
33,D3,22,C2,2.870370282706496,0.25380463652307467,"LINESTRING (-76.541426135 42.472837855, -76.568709325 42.489008325)"
33,D3,24,C4,2.870370282706496,2.5380463652307466,"LINESTRING (-76.541426135 42.472837855, -76.514142945 42.489008325)"
33,D3,25,C5,4.822539681542437,10.470977986278037,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.489008325)"
33,D3,26,C6,6.94886030955151,0.9059528719822685,"LINESTRING (-76.541426135 42.472837855, -76.45957656499998 42.489008325)"
33,D3,34,D4,2.2376882020371647,3.032855753188377,"LINESTRING (-76.541426135 42.472837855, -76.514142945 42.472837855)"
33,D3,35,D5,4.475376346213964,14.248010959286695,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.472837855)"
33,D3,36,D6,6.713064374670001,9.021484433590304,"LINESTRING (-76.541426135 42.472837855, -76.45957656499998 42.472837855)"
33,D3,37,D7,8.950752230048273,0.5872025533841452,"LINESTRING (-76.541426135 42.472837855, -76.43229337500001 42.472837855)"
33,D3,43,E3,1.7980742261423248,4.0923271171893045,"LINESTRING (-76.541426135 42.472837855, -76.541426135 42.456667384999996)"
33,D3,44,E4,2.8708209613344975,4.5682158734730995,"LINESTRING (-76.541426135 42.472837855, -76.514142945 42.456667384999996)"
33,D3,45,E5,4.823612618301373,17.580941829303804,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.456667384999996)"
33,D3,46,E6,6.950535695193836,2.2644045804892565,"LINESTRING (-76.541426135 42.472837855, -76.45957656499998 42.456667384999996)"
33,D3,47,E7,9.130702804186003,3.2150699729911083,"LINESTRING (-76.541426135 42.472837855, -76.43229337500001 42.456667384999996)"
33,D3,53,F3,3.596148450496795,1.8486800989400822,"LINESTRING (-76.541426135 42.472837855, -76.541426135 42.440496915)"
