o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
18,B8,39,D9,4.23520297129026,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.472837855)"
18,B8,40,E0,18.69434410870188,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.456667384999996)"
18,B8,41,E1,16.564699469375206,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.456667384999996)"
18,B8,42,E2,14.467616162583134,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.456667384999996)"
18,B8,43,E3,12.419599635522383,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.456667384999996)"
18,B8,44,E4,10.44954005043314,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.456667384999996)"
18,B8,45,E5,8.611110181071822,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.456667384999996)"
18,B8,46,E6,7.008669817237065,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.456667384999996)"
18,B8,47,E7,5.839828078813381,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.456667384999996)"
18,B8,48,E8,5.394222677123381,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.456667384999996)"
18,B8,49,E9,5.839828078813381,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.456667384999996)"
18,B8,50,F0,19.292297543794284,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.440496915)"
18,B8,51,F1,17.23612826832069,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.440496915)"
18,B8,52,F2,15.231216586890493,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.440496915)"
18,B8,53,F3,13.300762171967754,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.440496915)"
18,B8,54,F4,11.482380864277708,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.440496915)"
18,B8,55,F5,9.838412027000443,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.440496915)"
18,B8,56,F6,8.471016509287942,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.440496915)"
18,B8,57,F7,7.532355630650056,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.440496915)"
18,B8,58,F8,7.19229690172801,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.440496915)"
18,B8,59,F9,7.532355630650056,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.440496915)"
18,B8,60,G0,20.034298396054673,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.424326445000005)"
18,B8,61,G1,18.062256106880206,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.424326445000005)"
18,B8,62,G2,16.15964517866695,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.424326445000005)"
18,B8,63,G3,14.354101463425023,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.424326445000005)"
18,B8,64,G4,12.687134859319368,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.424326445000005)"
18,B8,65,G5,11.220678380400535,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.424326445000005)"
18,B8,66,G6,10.042954225217619,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.424326445000005)"
18,B8,67,G7,9.264734873578915,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.424326445000005)"
18,B8,68,G8,8.990371127535242,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.424326445000005)"
18,B8,69,G9,9.264734873578915,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.424326445000005)"
18,B8,70,H0,20.90501386644247,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.408155975)"
18,B8,71,H1,19.02293884978808,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.408155975)"
18,B8,72,H2,17.226271742540842,"LINESTRING (-76.40501018500001 42.505178795000006, -76.568709325 42.408155975)"
18,B8,73,H3,15.544655624225946,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.408155975)"
18,B8,74,H4,14.019552388196633,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.408155975)"
18,B8,75,H5,12.707440138084577,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.408155975)"
18,B8,76,H6,11.68032016716351,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.408155975)"
18,B8,77,H7,11.018184277638216,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337499999 42.408155975)"
18,B8,78,H8,10.7884453527572,"LINESTRING (-76.40501018500001 42.505178795000006, -76.405010185 42.408155975)"
18,B8,79,H9,11.018184277638216,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.408155975)"
18,B8,80,I0,21.88908911166971,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.39198550499999)"
18,B8,81,I1,20.098891465340692,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.39198550499999)"
18,B8,82,I2,18.407087664609083,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.39198550499999)"
18,B8,83,I3,16.843353090730957,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.39198550499999)"
18,B8,84,I4,15.446632156823643,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.39198550499999)"
18,B8,85,I5,14.26606413397115,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.39198550499999)"
18,B8,86,I6,13.359078173426653,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.39198550499999)"
18,B8,87,I7,12.784036876602144,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.39198550499999)"
18,B8,88,I8,12.586519578470245,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.39198550499999)"
18,B8,89,I9,12.784036876602144,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.39198550499999)"
18,B8,90,J0,22.97196039460266,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.375815035)"
18,B8,91,J1,21.272630363965213,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.375815034999995)"
18,B8,92,J2,19.681550922281644,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.375815034999995)"
18,B8,93,J3,18.227092566004647,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.375815035)"
18,B8,94,J4,16.944473387943795,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.375815035)"
18,B8,95,J5,15.875398462340652,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.375815034999995)"
18,B8,96,J6,15.06539746727863,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.375815034999995)"
18,B8,97,J7,14.557779862425814,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.375815035)"
18,B8,98,J8,14.384593804005323,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.375815035)"
18,B8,99,J9,14.557779862425814,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.375815034999995)"
18,B8,100,gate0,18.24552438226484,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.53751973500001)"
18,B8,101,gate1,16.059481780773428,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.537519735000004)"
18,B8,102,gate2,13.889337460803167,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.537519735000004)"
18,B8,103,gate3,11.743908498176804,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.53751973500001)"
18,B8,104,gate4,9.639711401193534,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.53751973500001)"
18,B8,105,gate5,7.6110214178908455,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.537519735000004)"
18,B8,106,gate6,5.7384861942021885,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.537519735000004)"
18,B8,107,gate7,4.2345919340279785,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.53751973500001)"
18,B8,108,gate8,3.596148451749901,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.53751973500001)"
18,B8,109,gate9,4.234591932963801,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.537519735000004)"
18,B8,110,gate10,24.140336191316717,"LINESTRING (-76.40501018500001 42.505178795000006, -76.623275705 42.359644565)"
18,B8,111,gate11,22.528876933665675,"LINESTRING (-76.40501018500001 42.505178795000006, -76.595992515 42.359644564999996)"
18,B8,112,gate12,21.032644849856904,"LINESTRING (-76.40501018500001 42.505178795000006, -76.56870932499999 42.359644564999996)"
18,B8,113,gate13,19.67794193150514,"LINESTRING (-76.40501018500001 42.505178795000006, -76.541426135 42.359644565)"
18,B8,114,gate14,18.4958927708824,"LINESTRING (-76.40501018500001 42.505178795000006, -76.514142945 42.359644565)"
18,B8,115,gate15,17.521475572617348,"LINESTRING (-76.40501018500001 42.505178795000006, -76.486859755 42.359644564999996)"
18,B8,116,gate16,16.790877666856346,"LINESTRING (-76.40501018500001 42.505178795000006, -76.45957656499998 42.359644564999996)"
18,B8,117,gate17,16.33684338347022,"LINESTRING (-76.40501018500001 42.505178795000006, -76.43229337500001 42.359644565)"
18,B8,118,gate18,16.182668029309983,"LINESTRING (-76.40501018500001 42.505178795000006, -76.40501018500001 42.359644565)"
18,B8,119,gate19,16.33684338347022,"LINESTRING (-76.40501018500001 42.505178795000006, -76.37772699500002 42.359644564999996)"
18,B8,120,gate20,20.20633373041948,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.52134926500001)"
18,B8,121,gate21,20.128777009646264,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.505178795000006)"
18,B8,122,gate22,20.211519618833766,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.489008325)"
18,B8,123,gate23,20.452616141557908,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.472837855)"
18,B8,124,gate24,20.846573077752932,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.456667384999996)"
18,B8,125,gate25,21.38494403680209,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.440496915)"
18,B8,126,gate26,22.05715698281555,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.424326445000005)"
18,B8,127,gate27,22.851403396532454,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.408155975)"
18,B8,128,gate28,23.755446124135624,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.39198550499999)"
18,B8,129,gate29,24.757260030905705,"LINESTRING (-76.40501018500001 42.505178795000006, -76.65055889499999 42.375815035)"
18,B8,130,gate30,4.820392932647938,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.521349265000005)"
18,B8,131,gate31,4.473063043408669,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.50517879500001)"
18,B8,132,gate32,4.821466451810051,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.489008325)"
18,B8,133,gate33,5.740289651188314,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.472837855)"
18,B8,134,gate34,7.008669817237065,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.456667384999996)"
18,B8,135,gate35,8.471016509287942,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.440496915)"
18,B8,136,gate36,10.042954225217619,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.424326445000005)"
18,B8,137,gate37,11.68032016716351,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.408155975)"
18,B8,138,gate38,13.359078173426653,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.39198550499999)"
18,B8,139,gate39,15.06539746727863,"LINESTRING (-76.40501018500001 42.505178795000006, -76.35044380500003 42.375815034999995)"
19,B9,0,A0,20.20633373041948,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.52134926500001)"
19,B9,1,A1,17.980066146204877,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.521349265000005)"
19,B9,2,A2,15.756622737881164,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.521349265000005)"
19,B9,3,A3,13.53739542930743,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.52134926500001)"
19,B9,4,A4,11.324863357445691,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.52134926500001)"
19,B9,5,A5,9.123898892111482,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.521349265000005)"
19,B9,6,A6,6.945508075422071,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.521349265000005)"
19,B9,7,A7,4.820392931713085,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.52134926500001)"
19,B9,8,A8,2.869468648711392,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.52134926500001)"
19,B9,9,A9,1.7980742236361127,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.521349265000005)"
19,B9,10,B0,20.128777009646264,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.505178795000006)"
19,B9,11,B1,17.892247542577053,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.50517879500001)"
19,B9,12,B2,15.655717612249088,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.50517879500001)"
19,B9,13,B3,13.41918727787155,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.505178795000006)"
19,B9,14,B4,11.18265659556391,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.505178795000006)"
19,B9,15,B5,8.946125623561073,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.50517879500001)"
19,B9,16,B6,6.709594420366438,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.50517879500001)"
19,B9,17,B7,4.473063043408669,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.505178795000006)"
19,B9,18,B8,2.2365315517282474,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.505178795000006)"
19,B9,19,B9,0.0,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.50517879500001)"
19,B9,20,C0,20.211519618833766,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.489008325)"
19,B9,21,C1,17.984670985788675,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.489008325)"
19,B9,22,C2,15.760645819719656,"LINESTRING (-76.37772699500002 42.50517879500001, -76.568709325 42.489008325)"
19,B9,23,C3,13.540835707483852,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.489008325)"
19,B9,24,C4,11.32771919599827,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.489008325)"
19,B9,25,C5,9.126167538511687,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.489008325)"
19,B9,26,C6,6.947184436195663,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.489008325)"
19,B9,27,C7,4.821466451810051,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337499999 42.489008325)"
19,B9,28,C8,2.8699195128934183,"LINESTRING (-76.37772699500002 42.50517879500001, -76.405010185 42.489008325)"
19,B9,29,C9,1.7980742261423248,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.489008325)"
19,B9,30,D0,20.45261614111724,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.472837855)"
19,B9,31,D1,18.254598971882558,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.472837855)"
19,B9,32,D2,16.06737527291044,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.472837855)"
19,B9,33,D3,13.896042903817506,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.472837855)"
19,B9,34,D4,11.749415774319163,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.472837855)"
19,B9,35,D5,9.644005485566348,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.472837855)"
19,B9,36,D6,7.614080728292476,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.472837855)"
19,B9,37,D7,5.740289651188314,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.472837855)"
19,B9,38,D8,4.23520297129026,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.472837855)"
19,B9,39,D9,3.596148450496795,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.472837855)"
19,B9,40,E0,20.846573077536764,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.456667384999996)"
19,B9,41,E1,18.69434410870188,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.456667384999996)"
19,B9,42,E2,16.564699469375206,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.456667384999996)"
19,B9,43,E3,14.467616162271655,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.456667384999996)"
19,B9,44,E4,12.41959963515954,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.456667384999996)"
19,B9,45,E5,10.44954005000189,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.456667384999996)"
19,B9,46,E6,8.611110181071822,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.456667384999996)"
19,B9,47,E7,7.008669816594097,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.456667384999996)"
19,B9,48,E8,5.839828078813381,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.456667384999996)"
19,B9,49,E9,5.394222676287978,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.456667384999996)"
19,B9,50,F0,21.38494403680209,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.440496915)"
19,B9,51,F1,19.2922975435607,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.440496915)"
19,B9,52,F2,17.236128268059247,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.440496915)"
19,B9,53,F3,15.231216586890493,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.440496915)"
19,B9,54,F4,13.300762171967754,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.440496915)"
19,B9,55,F5,11.48238086388525,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.440496915)"
19,B9,56,F6,9.838412026542406,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.440496915)"
19,B9,57,F7,8.47101650875597,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.440496915)"
19,B9,58,F8,7.532355630650056,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.440496915)"
19,B9,59,F9,7.19229690172801,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.440496915)"
19,B9,60,G0,22.057156982611243,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.424326445000005)"
19,B9,61,G1,20.034298396054673,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.424326445000005)"
19,B9,62,G2,18.062256106630716,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.424326445000005)"
19,B9,63,G3,16.159645178388082,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.424326445000005)"
19,B9,64,G4,14.354101463425023,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.424326445000005)"
19,B9,65,G5,12.687134858964175,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.424326445000005)"
19,B9,66,G6,11.220678379998922,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.424326445000005)"
19,B9,67,G7,10.042954224768911,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.424326445000005)"
19,B9,68,G8,9.264734873578915,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.424326445000005)"
19,B9,69,G9,8.990371127535242,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.424326445000005)"
19,B9,70,H0,22.85140339633525,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.408155975)"
19,B9,71,H1,20.905013866226906,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.408155975)"
19,B9,72,H2,19.02293884955119,"LINESTRING (-76.37772699500002 42.50517879500001, -76.568709325 42.408155975)"
19,B9,73,H3,17.226271742279245,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.408155975)"
19,B9,74,H4,15.544655623936046,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.408155975)"
19,B9,75,H5,14.0195523878752,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.408155975)"
19,B9,76,H6,12.707440137729954,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.408155975)"
19,B9,77,H7,11.680320166777703,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337499999 42.408155975)"
19,B9,78,H8,11.018184277229224,"LINESTRING (-76.37772699500002 42.50517879500001, -76.405010185 42.408155975)"
19,B9,79,H9,10.788445352339497,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.408155975)"
19,B9,80,I0,23.755446123945923,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.39198550499999)"
19,B9,81,I1,21.88908911166971,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.39198550499999)"
19,B9,82,I2,20.098891465340692,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.39198550499999)"
19,B9,83,I3,18.407087664609083,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.39198550499999)"
19,B9,84,I4,16.84335309046341,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.39198550499999)"
19,B9,85,I5,15.446632156823643,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.39198550499999)"
19,B9,86,I6,14.26606413365527,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.39198550499999)"
19,B9,87,I7,13.359078173089326,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.39198550499999)"
19,B9,88,I8,12.784036876602144,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.39198550499999)"
19,B9,89,I9,12.586519578470245,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.39198550499999)"
19,B9,90,J0,24.757260030723682,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.375815035)"
19,B9,91,J1,22.97196039440649,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.375815034999995)"
19,B9,92,J2,21.272630363753372,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.375815034999995)"
19,B9,93,J3,19.68155092205268,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.375815035)"
19,B9,94,J4,18.227092565757413,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.375815035)"
19,B9,95,J5,16.94447338767785,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.375815034999995)"
19,B9,96,J6,15.875398462056795,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.375815034999995)"
19,B9,97,J7,15.06539746697951,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.375815035)"
19,B9,98,J8,14.557779862116265,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.375815035)"
19,B9,99,J9,14.384593803692049,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.375815034999995)"
19,B9,100,gate0,20.44236537346869,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.53751973500001)"
19,B9,101,gate1,18.24552438201785,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.537519735000004)"
19,B9,102,gate2,16.059481780492828,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.537519735000004)"
19,B9,103,gate3,13.889337460803167,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.53751973500001)"
19,B9,104,gate4,11.743908498176804,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.53751973500001)"
19,B9,105,gate5,9.639711400726055,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.537519735000004)"
19,B9,106,gate6,7.611021417298762,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.537519735000004)"
19,B9,107,gate7,5.7384861942021885,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.53751973500001)"
19,B9,108,gate8,4.234591932963801,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.53751973500001)"
19,B9,109,gate9,3.596148450496795,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.537519735000004)"
19,B9,110,gate10,25.845478293702662,"LINESTRING (-76.37772699500002 42.50517879500001, -76.623275705 42.359644565)"
19,B9,111,gate11,24.14033619094337,"LINESTRING (-76.37772699500002 42.50517879500001, -76.595992515 42.359644564999996)"
19,B9,112,gate12,22.52887693326562,"LINESTRING (-76.37772699500002 42.50517879500001, -76.56870932499999 42.359644564999996)"
19,B9,113,gate13,21.032644849856904,"LINESTRING (-76.37772699500002 42.50517879500001, -76.541426135 42.359644565)"
19,B9,114,gate14,19.677941931276134,"LINESTRING (-76.37772699500002 42.50517879500001, -76.514142945 42.359644565)"
19,B9,115,gate15,18.495892770395116,"LINESTRING (-76.37772699500002 42.50517879500001, -76.486859755 42.359644564999996)"
19,B9,116,gate16,17.52147557210297,"LINESTRING (-76.37772699500002 42.50517879500001, -76.45957656499998 42.359644564999996)"
19,B9,117,gate17,16.790877666856346,"LINESTRING (-76.37772699500002 42.50517879500001, -76.43229337500001 42.359644565)"
19,B9,118,gate18,16.33684338347022,"LINESTRING (-76.37772699500002 42.50517879500001, -76.40501018500001 42.359644565)"
19,B9,119,gate19,16.182668028753046,"LINESTRING (-76.37772699500002 42.50517879500001, -76.37772699500002 42.359644564999996)"
19,B9,120,gate20,22.434584548706614,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.52134926500001)"
19,B9,121,gate21,22.365305955523368,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.505178795000006)"
19,B9,122,gate22,22.44035098603512,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.489008325)"
19,B9,123,gate23,22.65828567077245,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.472837855)"
19,B9,124,gate24,23.01505120538751,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.456667384999996)"
19,B9,125,gate25,23.504326616866553,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.440496915)"
19,B9,126,gate26,24.118048692150044,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.424326445000005)"
19,B9,127,gate27,24.846997625347818,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.408155975)"
19,B9,128,gate28,25.681363370638252,"LINESTRING (-76.37772699500002 42.50517879500001, -76.65055889499999 42.39198550499999)"
