link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
2791,2791,0,1505,473,-1,-1,15,unclassified,0,0.159851,48.000000,40.799999,0.199814,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5222240 42.4367030, -76.5225710 42.4365410, -76.5229210 42.4363870, -76.5230050 42.4363550, -76.5231080 42.4363310, -76.5232230 42.4363200, -76.5237260 42.4363000, -76.5246150 42.4362750, -76.5252130 42.4362670)",
2792,2792,0,1506,1214,-1,-1,2,trunk,0,0.008303,100.000000,85.000000,0.004982,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5062169 42.4489259, -76.5061258 42.4490255)",
2793,2793,0,1214,1506,-1,-1,2,trunk,0,0.008303,100.000000,85.000000,0.004982,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5061258 42.4490255, -76.5062169 42.4489259)",
2794,2794,0,1007,1507,-1,-1,6,residential,0,0.066706,30.000000,25.500000,0.133412,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5049093 42.4908992, -76.5049710 42.4914280, -76.5049700 42.4914400, -76.5049620 42.4916080, -76.5049520 42.4918636)",
2795,2795,0,1507,1007,-1,-1,6,residential,0,0.066706,30.000000,25.500000,0.133412,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5049520 42.4918636, -76.5049620 42.4916080, -76.5049700 42.4914400, -76.5049710 42.4914280, -76.5049093 42.4908992)",
2796,2796,0,1334,796,-1,-1,2,trunk,0,0.035823,48.000000,40.799999,0.044779,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5256361 42.4168021, -76.5250220 42.4170520)",
2797,2797,0,796,1334,-1,-1,2,trunk,0,0.035823,48.000000,40.799999,0.044779,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5250220 42.4170520, -76.5256361 42.4168021)",
2798,2798,0,796,1466,-1,-1,2,trunk,0,0.048104,48.000000,40.799999,0.060131,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5250220 42.4170520, -76.5241981 42.4173885)",
2799,2799,0,1466,796,-1,-1,2,trunk,0,0.048104,48.000000,40.799999,0.060131,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5241981 42.4173885, -76.5250220 42.4170520)",
2800,2800,0,1508,1509,-1,-1,2,trunk,0,0.089640,88.000000,74.800003,0.061118,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5463110 42.4028340, -76.5461639 42.4040440, -76.5461600 42.4041280)",
2801,2801,0,1509,1508,-1,-1,2,trunk,0,0.089640,88.000000,74.800003,0.061118,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5461600 42.4041280, -76.5461639 42.4040440, -76.5463110 42.4028340)",
2802,2802,0,1509,1349,-1,-1,2,trunk,0,0.025805,88.000000,74.800003,0.017594,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5461600 42.4041280, -76.5460630 42.4044950)",
2803,2803,0,1349,1509,-1,-1,2,trunk,0,0.025805,88.000000,74.800003,0.017594,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5460630 42.4044950, -76.5461600 42.4041280)",
2804,2804,0,1415,1510,-1,-1,2,trunk,0,0.072585,48.000000,40.799999,0.090732,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5079955 42.4315707, -76.5079990 42.4316757, -76.5080020 42.4317670, -76.5080090 42.4319310, -76.5080366 42.4325263, -76.5080410 42.4326220)",
2805,2805,0,1510,1415,-1,-1,2,trunk,0,0.072585,48.000000,40.799999,0.090732,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5080410 42.4326220, -76.5080366 42.4325263, -76.5080090 42.4319310, -76.5080020 42.4317670, -76.5079990 42.4316757, -76.5079955 42.4315707)",
2806,2806,0,1510,696,-1,-1,2,trunk,0,0.077688,48.000000,40.799999,0.097110,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5080410 42.4326220, -76.5080462 42.4327310, -76.5080561 42.4329369, -76.5080909 42.4336576, -76.5080950 42.4337470)",
2807,2807,0,696,1510,-1,-1,2,trunk,0,0.077688,48.000000,40.799999,0.097110,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5080950 42.4337470, -76.5080909 42.4336576, -76.5080561 42.4329369, -76.5080462 42.4327310, -76.5080410 42.4326220)",
2808,2808,0,1373,1374,-1,-1,2,trunk,0,0.006526,48.000000,40.799999,0.008157,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5079352 42.4303602, -76.5079361 42.4304548)",
2809,2809,0,1374,1373,-1,-1,2,trunk,0,0.006526,48.000000,40.799999,0.008157,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5079361 42.4304548, -76.5079352 42.4303602)",
2810,2810,0,1115,335,-1,-1,6,residential,0,0.033754,30.000000,25.500000,0.067508,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4568758 42.4755453, -76.4575360 42.4755250)",
2811,2811,0,335,1115,-1,-1,6,residential,0,0.033754,30.000000,25.500000,0.067508,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4575360 42.4755250, -76.4568758 42.4755453)",
2812,2812,0,335,1511,-1,-1,6,residential,0,0.037178,30.000000,25.500000,0.074357,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4575360 42.4755250, -76.4582623 42.4754916)",
2813,2813,0,1511,335,-1,-1,6,residential,0,0.037178,30.000000,25.500000,0.074357,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4582623 42.4754916, -76.4575360 42.4755250)",
2814,2814,0,1512,1513,-1,-1,6,residential,0,0.214568,30.000000,25.500000,0.429136,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4785998 42.4888595, -76.4780574 42.4888582, -76.4779732 42.4888429, -76.4778672 42.4888212, -76.4778176 42.4887994, -76.4777559 42.4887579, -76.4773965 42.4885423, -76.4773294 42.4885146, -76.4772624 42.4884958, -76.4771940 42.4884869, -76.4771323 42.4884830, -76.4771064 42.4884837, -76.4766790 42.4884948, -76.4765677 42.4885136, -76.4764376 42.4885413, -76.4763545 42.4885868, -76.4762270 42.4887005, -76.4761654 42.4888212, -76.4760359 42.4897856, -76.4760272 42.4898507)",
2815,2815,0,1513,1512,-1,-1,6,residential,0,0.214568,30.000000,25.500000,0.429136,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4760272 42.4898507, -76.4760359 42.4897856, -76.4761654 42.4888212, -76.4762270 42.4887005, -76.4763545 42.4885868, -76.4764376 42.4885413, -76.4765677 42.4885136, -76.4766790 42.4884948, -76.4771064 42.4884837, -76.4771323 42.4884830, -76.4771940 42.4884869, -76.4772624 42.4884958, -76.4773294 42.4885146, -76.4773965 42.4885423, -76.4777559 42.4887579, -76.4778176 42.4887994, -76.4778672 42.4888212, -76.4779732 42.4888429, -76.4780574 42.4888582, -76.4785998 42.4888595)",
2816,2816,0,1514,1515,-1,-1,5,tertiary,0,0.060348,56.000000,47.599998,0.064659,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4629610 42.4359210, -76.4636442 42.4360748, -76.4637789 42.4361048, -76.4639020 42.4361340, -76.4640610 42.4361730, -76.4640878 42.4361814)",
2817,2817,0,1515,1514,-1,-1,5,tertiary,0,0.060348,56.000000,47.599998,0.064659,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4640878 42.4361814, -76.4640610 42.4361730, -76.4639020 42.4361340, -76.4637789 42.4361048, -76.4636442 42.4360748, -76.4629610 42.4359210)",
2818,2818,0,1516,59,-1,-1,1,motorway,0,0.585308,88.000000,74.800003,0.399073,2300.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5000693 42.4705036, -76.5005540 42.4717500, -76.5005640 42.4717840, -76.5008220 42.4726700, -76.5009550 42.4734290, -76.5010120 42.4742030, -76.5010050 42.4748150, -76.5009910 42.4749950, -76.5008870 42.4755960, -76.5008700 42.4756640, -76.5007920 42.4759170, -76.5005670 42.4764420, -76.5005340 42.4765020, -76.5003860 42.4767690, -76.5000570 42.4772410, -76.4998920 42.4774300, -76.4998190 42.4775140, -76.4997810 42.4775600, -76.4993260 42.4779890, -76.4992017 42.4781017, -76.4990220 42.4782680, -76.4987500 42.4784290)",
2819,2819,0,59,58,-1,-1,1,motorway,0,0.215407,88.000000,74.800003,0.146868,2300.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4987500 42.4784290, -76.4983880 42.4786720, -76.4977480 42.4790140, -76.4973250 42.4791990, -76.4966170 42.4794520, -76.4958760 42.4796510, -76.4955980 42.4797130, -76.4950350 42.4798240)",
2820,2820,0,58,55,-1,-1,1,motorway,0,0.333400,88.000000,74.800003,0.227318,2300.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4950350 42.4798240, -76.4926960 42.4802420, -76.4920540 42.4803490, -76.4919260 42.4803640, -76.4888660 42.4806250, -76.4886150 42.4806460)",
2821,2821,0,1517,1186,-1,-1,6,residential,0,0.127937,30.000000,25.500000,0.255873,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4459385 42.4207827, -76.4458944 42.4208215, -76.4458704 42.4208695, -76.4458585 42.4209144, -76.4458388 42.4213585, -76.4457976 42.4218868, -76.4457993 42.4226195)",
2822,2822,0,1186,1517,-1,-1,6,residential,0,0.127937,30.000000,25.500000,0.255873,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4457993 42.4226195, -76.4457976 42.4218868, -76.4458388 42.4213585, -76.4458585 42.4209144, -76.4458704 42.4208695, -76.4458944 42.4208215, -76.4459385 42.4207827)",
2823,2823,0,1518,931,-1,-1,6,residential,0,0.051666,30.000000,25.500000,0.103331,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4597031 42.4384249, -76.4601635 42.4383842, -76.4603344 42.4383334, -76.4606973 42.4383355)",
2824,2824,0,931,1518,-1,-1,6,residential,0,0.051666,30.000000,25.500000,0.103331,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4606973 42.4383355, -76.4603344 42.4383334, -76.4601635 42.4383842, -76.4597031 42.4384249)",
2825,2825,0,1519,1520,-1,-1,6,residential,0,0.261889,30.000000,25.500000,0.523779,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5021061 42.4040859, -76.5018491 42.4041584, -76.5017600 42.4041919, -76.5017143 42.4042151, -76.5016602 42.4042522, -76.5015656 42.4043290, -76.5014896 42.4043900, -76.5013918 42.4044452, -76.5012873 42.4044866, -76.5011492 42.4045187, -76.5009019 42.4045548, -76.4995101 42.4046800, -76.4994359 42.4046791, -76.4993439 42.4046670, -76.4988831 42.4045611, -76.4987807 42.4045430, -76.4986619 42.4045352, -76.4985212 42.4045348, -76.4983808 42.4045376, -76.4982734 42.4045427, -76.4981762 42.4045528, -76.4981043 42.4045689, -76.4980380 42.4046019, -76.4979919 42.4046499, -76.4979855 42.4046975, -76.4979795 42.4047209, -76.4979801 42.4048114, -76.4979635 42.4048840, -76.4979096 42.4049253, -76.4978543 42.4049494, -76.4977540 42.4049550, -76.4975865 42.4049595)",
2826,2826,0,1520,1519,-1,-1,6,residential,0,0.261889,30.000000,25.500000,0.523779,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4975865 42.4049595, -76.4977540 42.4049550, -76.4978543 42.4049494, -76.4979096 42.4049253, -76.4979635 42.4048840, -76.4979801 42.4048114, -76.4979795 42.4047209, -76.4979855 42.4046975, -76.4979919 42.4046499, -76.4980380 42.4046019, -76.4981043 42.4045689, -76.4981762 42.4045528, -76.4982734 42.4045427, -76.4983808 42.4045376, -76.4985212 42.4045348, -76.4986619 42.4045352, -76.4987807 42.4045430, -76.4988831 42.4045611, -76.4993439 42.4046670, -76.4994359 42.4046791, -76.4995101 42.4046800, -76.5009019 42.4045548, -76.5011492 42.4045187, -76.5012873 42.4044866, -76.5013918 42.4044452, -76.5014896 42.4043900, -76.5015656 42.4043290, -76.5016602 42.4042522, -76.5017143 42.4042151, -76.5017600 42.4041919, -76.5018491 42.4041584, -76.5021061 42.4040859)",
2827,2827,0,53,54,-1,-1,15,unclassified,0,0.060907,30.000000,25.500000,0.121815,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5134744 42.4572319, -76.5132849 42.4571875, -76.5131069 42.4571796, -76.5130010 42.4571993, -76.5129374 42.4572351, -76.5128756 42.4572820, -76.5128371 42.4573591, -76.5127955 42.4574422, -76.5127795 42.4575709, -76.5128447 42.4576559)",
2828,2828,0,54,53,-1,-1,15,unclassified,0,0.060907,30.000000,25.500000,0.121815,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5128447 42.4576559, -76.5127795 42.4575709, -76.5127955 42.4574422, -76.5128371 42.4573591, -76.5128756 42.4572820, -76.5129374 42.4572351, -76.5130010 42.4571993, -76.5131069 42.4571796, -76.5132849 42.4571875, -76.5134744 42.4572319)",
2829,2829,0,1288,1521,-1,-1,15,unclassified,0,0.033387,30.000000,25.500000,0.066774,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5148943 42.4523744, -76.5148552 42.4524616, -76.5148568 42.4525347, -76.5149134 42.4525849, -76.5151550 42.4526768, -76.5152250 42.4526698)",
2830,2830,0,1521,1288,-1,-1,15,unclassified,0,0.033387,30.000000,25.500000,0.066774,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5152250 42.4526698, -76.5151550 42.4526768, -76.5149134 42.4525849, -76.5148568 42.4525347, -76.5148552 42.4524616, -76.5148943 42.4523744)",
2831,2831,0,1521,1289,-1,-1,15,unclassified,0,0.013058,30.000000,25.500000,0.026116,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5152250 42.4526698, -76.5153024 42.4526119, -76.5153640 42.4525143)",
2832,2832,0,1289,1521,-1,-1,15,unclassified,0,0.013058,30.000000,25.500000,0.026116,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5153640 42.4525143, -76.5153024 42.4526119, -76.5152250 42.4526698)",
2833,2833,0,1013,1464,-1,-1,3,primary,0,0.126520,80.000000,68.000000,0.094890,1800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4776933 42.4411505, -76.4776044 42.4412576, -76.4772790 42.4416180, -76.4769490 42.4419960, -76.4768070 42.4421510, -76.4766406 42.4423486, -76.4765810 42.4424346, -76.4764490 42.4426690, -76.4764250 42.4427190)",
2834,2834,0,1464,1013,-1,-1,3,primary,0,0.126520,80.000000,68.000000,0.094890,1800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4764250 42.4427190, -76.4764490 42.4426690, -76.4765810 42.4424346, -76.4766406 42.4423486, -76.4768070 42.4421510, -76.4769490 42.4419960, -76.4772790 42.4416180, -76.4776044 42.4412576, -76.4776933 42.4411505)",
2835,2835,0,981,1522,-1,-1,2,trunk,0,0.050193,48.000000,40.799999,0.062741,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5026550 42.4385190, -76.5017842 42.4385465, -76.5016740 42.4385500)",
2836,2836,0,1522,1523,-1,-1,2,trunk,0,0.050242,48.000000,40.799999,0.062803,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5016740 42.4385500, -76.5015876 42.4385527, -76.5008011 42.4385783, -76.5006920 42.4385810)",
2837,2837,0,1523,208,-1,-1,2,trunk,0,0.087943,48.000000,40.799999,0.109929,2200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5006920 42.4385810, -76.5005853 42.4385843, -76.5001666 42.4385976, -76.4999785 42.4386035, -76.4997483 42.4386108, -76.4995518 42.4386170, -76.4992660 42.4386259, -76.4990742 42.4386314, -76.4989731 42.4386355)",
2838,2838,0,1378,1133,-1,-1,15,unclassified,0,0.443884,30.000000,25.500000,0.887769,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5008620 42.4141706, -76.5009923 42.4143029, -76.5010480 42.4144171, -76.5010946 42.4146262, -76.5011344 42.4149452, -76.5011423 42.4150518, -76.5010969 42.4153053, -76.5010730 42.4154657, -76.5010582 42.4155798, -76.5010650 42.4157754, -76.5010491 42.4158695, -76.5010092 42.4159451, -76.5007016 42.4162964, -76.5002869 42.4167821, -76.5002648 42.4168062, -76.5002529 42.4168191, -76.5002312 42.4168427, -76.5001799 42.4168817, -76.4993901 42.4174258, -76.4993154 42.4174485, -76.4992539 42.4174626, -76.4991791 42.4175069, -76.4991073 42.4175751, -76.4989667 42.4177525, -76.4988333 42.4179072, -76.4987234 42.4179948, -76.4985476 42.4180792, -76.4980071 42.4185421, -76.4979200 42.4186380, -76.4979107 42.4186580, -76.4978784 42.4187279, -76.4978280 42.4188370, -76.4977870 42.4189050, -76.4976950 42.4190370, -76.4974320 42.4193200, -76.4973960 42.4193830, -76.4973790 42.4194560, -76.4973840 42.4195230, -76.4973950 42.4195630)",
2839,2839,0,1133,1378,-1,-1,15,unclassified,0,0.443884,30.000000,25.500000,0.887769,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4973950 42.4195630, -76.4973840 42.4195230, -76.4973790 42.4194560, -76.4973960 42.4193830, -76.4974320 42.4193200, -76.4976950 42.4190370, -76.4977870 42.4189050, -76.4978280 42.4188370, -76.4978784 42.4187279, -76.4979107 42.4186580, -76.4979200 42.4186380, -76.4980071 42.4185421, -76.4985476 42.4180792, -76.4987234 42.4179948, -76.4988333 42.4179072, -76.4989667 42.4177525, -76.4991073 42.4175751, -76.4991791 42.4175069, -76.4992539 42.4174626, -76.4993154 42.4174485, -76.4993901 42.4174258, -76.5001799 42.4168817, -76.5002312 42.4168427, -76.5002529 42.4168191, -76.5002648 42.4168062, -76.5002869 42.4167821, -76.5007016 42.4162964, -76.5010092 42.4159451, -76.5010491 42.4158695, -76.5010650 42.4157754, -76.5010582 42.4155798, -76.5010730 42.4154657, -76.5010969 42.4153053, -76.5011423 42.4150518, -76.5011344 42.4149452, -76.5010946 42.4146262, -76.5010480 42.4144171, -76.5009923 42.4143029, -76.5008620 42.4141706)",
2840,2840,0,1524,1524,-1,-1,6,residential,0,0.070031,30.000000,25.500000,0.140062,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4915264 42.4233061, -76.4915209 42.4231389, -76.4915993 42.4231377, -76.4917569 42.4231312, -76.4918709 42.4231139, -76.4919452 42.4230960, -76.4920139 42.4232475, -76.4919107 42.4232717, -76.4918482 42.4232863, -76.4917512 42.4233000, -76.4915264 42.4233061)",
2841,2841,0,1524,1524,-1,-1,6,residential,0,0.070031,30.000000,25.500000,0.140062,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4915264 42.4233061, -76.4917512 42.4233000, -76.4918482 42.4232863, -76.4919107 42.4232717, -76.4920139 42.4232475, -76.4919452 42.4230960, -76.4918709 42.4231139, -76.4917569 42.4231312, -76.4915993 42.4231377, -76.4915209 42.4231389, -76.4915264 42.4233061)",
2842,2842,0,1524,1525,-1,-1,6,residential,0,0.101112,30.000000,25.500000,0.202225,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4915264 42.4233061, -76.4914886 42.4233072, -76.4914223 42.4233101, -76.4913851 42.4233131, -76.4913512 42.4233245, -76.4913360 42.4233363, -76.4913205 42.4233483, -76.4913067 42.4233686, -76.4913011 42.4234096, -76.4913095 42.4234695, -76.4913256 42.4235828, -76.4913531 42.4236974, -76.4913741 42.4238000, -76.4914080 42.4239181, -76.4914418 42.4240221, -76.4914643 42.4240914, -76.4914833 42.4241339, -76.4915798 42.4243495, -76.4917107 42.4246021)",
2843,2843,0,1525,1524,-1,-1,6,residential,0,0.101112,30.000000,25.500000,0.202225,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4917107 42.4246021, -76.4915798 42.4243495, -76.4914833 42.4241339, -76.4914643 42.4240914, -76.4914418 42.4240221, -76.4914080 42.4239181, -76.4913741 42.4238000, -76.4913531 42.4236974, -76.4913256 42.4235828, -76.4913095 42.4234695, -76.4913011 42.4234096, -76.4913067 42.4233686, -76.4913205 42.4233483, -76.4913360 42.4233363, -76.4913512 42.4233245, -76.4913851 42.4233131, -76.4914223 42.4233101, -76.4914886 42.4233072, -76.4915264 42.4233061)",
