name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,61,20181873,52,53,1,283.84,1,30,800,unclassified,15,"LINESTRING (-76.5160580 42.4555390, -76.5159690 42.4556160, -76.5159235 42.4556458, -76.5158910 42.4556670, -76.5155462 42.4558734, -76.5154600 42.4559250, -76.5149470 42.4562470, -76.5146980 42.4564080, -76.5142271 42.4567233, -76.5134744 42.4572319)",auto,1,0,,
,62,20181873,53,52,1,283.84,1,30,800,unclassified,15,"LINESTRING (-76.5134744 42.4572319, -76.5142271 42.4567233, -76.5146980 42.4564080, -76.5149470 42.4562470, -76.5154600 42.4559250, -76.5155462 42.4558734, -76.5158910 42.4556670, -76.5159235 42.4556458, -76.5159690 42.4556160, -76.5160580 42.4555390)",auto,1,0,,
,63,20181873,53,54,1,69.98,1,30,800,unclassified,15,"LINESTRING (-76.5134744 42.4572319, -76.5131115 42.4574762, -76.5128447 42.4576559)",auto,1,0,,
,64,20181873,54,53,1,69.98,1,30,800,unclassified,15,"LINESTRING (-76.5128447 42.4576559, -76.5131115 42.4574762, -76.5134744 42.4572319)",auto,1,0,,
,65,20181884,55,56,1,266.05,1,120,2300,motorway,1,"LINESTRING (-76.4886150 42.4806460, -76.4872352 42.4806530, -76.4865992 42.4806417, -76.4865284 42.4806397, -76.4857022 42.4806294, -76.4853786 42.4806212)",auto,0,1,,
,66,20181889,57,58,1,445.24,4,120,2300,motorway,1,"LINESTRING (-76.4991890 42.4776850, -76.4990460 42.4777590, -76.4989800 42.4777730, -76.4978260 42.4778560, -76.4977630 42.4778700, -76.4976450 42.4779080, -76.4975400 42.4779630, -76.4974540 42.4780360, -76.4968090 42.4788960, -76.4966540 42.4790730, -76.4965040 42.4792100, -76.4963340 42.4793380, -76.4961480 42.4794490, -76.4959480 42.4795420, -76.4957350 42.4796250, -76.4956030 42.4796680, -76.4950350 42.4798240)",auto,0,1,,
,67,20181896,59,60,1,322.05,4,120,2300,motorway,1,"LINESTRING (-76.4987500 42.4784290, -76.4984620 42.4785720, -76.4983170 42.4786330, -76.4980980 42.4786990, -76.4980410 42.4787080, -76.4979270 42.4787100, -76.4978140 42.4786980, -76.4977590 42.4786850, -76.4977070 42.4786680, -76.4976570 42.4786460, -76.4975670 42.4785930, -76.4975290 42.4785620, -76.4974660 42.4784910, -76.4974420 42.4784510, -76.4974130 42.4783700, -76.4974060 42.4783290, -76.4974130 42.4782440, -76.4974430 42.4781620, -76.4974800 42.4781030, -76.4975110 42.4780670, -76.4975880 42.4780030, -76.4976320 42.4779750, -76.4976800 42.4779520, -76.4977310 42.4779330, -76.4978970 42.4779000, -76.4990520 42.4778220, -76.4991100 42.4778250, -76.4991670 42.4778430, -76.4992350 42.4778730)",auto,0,1,,
,68,20182200,61,62,1,525.46,1,30,1000,residential,6,"LINESTRING (-76.5528760 42.4478590, -76.5529160 42.4482500, -76.5529500 42.4486870, -76.5529560 42.4487380, -76.5529800 42.4489430, -76.5529920 42.4490660, -76.5530040 42.4491770, -76.5530960 42.4497700, -76.5531480 42.4510520, -76.5520700 42.4510400, -76.5519990 42.4510450, -76.5519320 42.4510730, -76.5518860 42.4511240, -76.5518700 42.4511600, -76.5518470 42.4515290, -76.5518300 42.4516830)",auto,1,0,,
,69,20182200,62,61,1,525.46,1,30,1000,residential,6,"LINESTRING (-76.5518300 42.4516830, -76.5518470 42.4515290, -76.5518700 42.4511600, -76.5518860 42.4511240, -76.5519320 42.4510730, -76.5519990 42.4510450, -76.5520700 42.4510400, -76.5531480 42.4510520, -76.5530960 42.4497700, -76.5530040 42.4491770, -76.5529920 42.4490660, -76.5529800 42.4489430, -76.5529560 42.4487380, -76.5529500 42.4486870, -76.5529160 42.4482500, -76.5528760 42.4478590)",auto,1,0,,
,70,20182531,63,64,1,197.75,1,30,1000,residential,6,"LINESTRING (-76.4386500 42.4297720, -76.4386220 42.4300330, -76.4386200 42.4300920, -76.4386300 42.4301770, -76.4386510 42.4302630, -76.4387920 42.4305850, -76.4388280 42.4307200, -76.4388660 42.4309800, -76.4388640 42.4310790, -76.4388480 42.4311790, -76.4388030 42.4313280, -76.4387310 42.4315180)",auto,1,0,,
,71,20182531,64,63,1,197.75,1,30,1000,residential,6,"LINESTRING (-76.4387310 42.4315180, -76.4388030 42.4313280, -76.4388480 42.4311790, -76.4388640 42.4310790, -76.4388660 42.4309800, -76.4388280 42.4307200, -76.4387920 42.4305850, -76.4386510 42.4302630, -76.4386300 42.4301770, -76.4386200 42.4300920, -76.4386220 42.4300330, -76.4386500 42.4297720)",auto,1,0,,
Northcross Road,72,20182630,65,66,1,116.28,1,30,1000,residential,6,"LINESTRING (-76.4785239 42.4578500, -76.4785140 42.4577040, -76.4784433 42.4573508, -76.4784342 42.4573069, -76.4783540 42.4569167, -76.4783477 42.4568919, -76.4783296 42.4568134)",auto,1,0,,
Northcross Road,73,20182630,66,65,1,116.28,1,30,1000,residential,6,"LINESTRING (-76.4783296 42.4568134, -76.4783477 42.4568919, -76.4783540 42.4569167, -76.4784342 42.4573069, -76.4784433 42.4573508, -76.4785140 42.4577040, -76.4785239 42.4578500)",auto,1,0,,
Mary Street,74,20182660,67,68,1,12.42,1,30,1000,residential,6,"LINESTRING (-76.5140000 42.4330070, -76.5141510 42.4330050)",auto,1,0,,
Mary Street,75,20182660,68,67,1,12.42,1,30,1000,residential,6,"LINESTRING (-76.5141510 42.4330050, -76.5140000 42.4330070)",auto,1,0,,
Mary Street,76,20182660,68,69,1,63.39,1,30,1000,residential,6,"LINESTRING (-76.5141510 42.4330050, -76.5148200 42.4330090, -76.5149190 42.4330260)",auto,1,0,,
Mary Street,77,20182660,69,68,1,63.39,1,30,1000,residential,6,"LINESTRING (-76.5149190 42.4330260, -76.5148200 42.4330090, -76.5141510 42.4330050)",auto,1,0,,
Mary Street,78,20182660,69,70,1,12.39,1,30,1000,residential,6,"LINESTRING (-76.5149190 42.4330260, -76.5150670 42.4330470)",auto,1,0,,
Mary Street,79,20182660,70,69,1,12.39,1,30,1000,residential,6,"LINESTRING (-76.5150670 42.4330470, -76.5149190 42.4330260)",auto,1,0,,
,80,20182725,71,72,1,28.71,2,40,1200,tertiary,5,"LINESTRING (-76.5086287 42.4449539, -76.5085218 42.4450129, -76.5084935 42.4450285, -76.5084257 42.4450575, -76.5083349 42.4450922)",auto,0,0,,
Rueben Street,81,20182878,73,74,1,102.43,1,30,1000,residential,6,"LINESTRING (-76.5144870 42.4322890, -76.5141480 42.4323020, -76.5139020 42.4323060, -76.5134630 42.4323340, -76.5133630 42.4323530, -76.5132590 42.4323910)",auto,1,0,,
Rueben Street,82,20182878,74,73,1,102.43,1,30,1000,residential,6,"LINESTRING (-76.5132590 42.4323910, -76.5133630 42.4323530, -76.5134630 42.4323340, -76.5139020 42.4323060, -76.5141480 42.4323020, -76.5144870 42.4322890)",auto,1,0,,
Rueben Street,83,20182878,74,75,1,13.49,1,30,1000,residential,6,"LINESTRING (-76.5132590 42.4323910, -76.5131240 42.4324600)",auto,1,0,,
Rueben Street,84,20182878,75,74,1,13.49,1,30,1000,residential,6,"LINESTRING (-76.5131240 42.4324600, -76.5132590 42.4323910)",auto,1,0,,
Rueben Street,85,20182878,75,76,1,70.04,1,30,1000,residential,6,"LINESTRING (-76.5131240 42.4324600, -76.5124050 42.4327980)",auto,1,0,,
Rueben Street,86,20182878,76,75,1,70.04,1,30,1000,residential,6,"LINESTRING (-76.5124050 42.4327980, -76.5131240 42.4324600)",auto,1,0,,
Ayla Way,87,20182930,77,78,1,218.85,1,30,1000,residential,6,"LINESTRING (-76.4812833 42.4896100, -76.4811758 42.4896124, -76.4804664 42.4896282, -76.4801109 42.4896364, -76.4800221 42.4896385, -76.4797609 42.4896446, -76.4796935 42.4896462, -76.4794282 42.4896523, -76.4793839 42.4896534, -76.4791709 42.4896583, -76.4787764 42.4896675, -76.4786215 42.4896711)",auto,1,0,,
Ayla Way,88,20182930,78,77,1,218.85,1,30,1000,residential,6,"LINESTRING (-76.4786215 42.4896711, -76.4787764 42.4896675, -76.4791709 42.4896583, -76.4793839 42.4896534, -76.4794282 42.4896523, -76.4796935 42.4896462, -76.4797609 42.4896446, -76.4800221 42.4896385, -76.4801109 42.4896364, -76.4804664 42.4896282, -76.4811758 42.4896124, -76.4812833 42.4896100)",auto,1,0,,
Cove Lane,89,20182972,79,80,1,104.46,1,30,800,unclassified,15,"LINESTRING (-76.5132800 42.4538370, -76.5132490 42.4539730, -76.5132600 42.4540270, -76.5136410 42.4547200)",auto,1,0,,
Cove Lane,90,20182972,80,79,1,104.46,1,30,800,unclassified,15,"LINESTRING (-76.5136410 42.4547200, -76.5132600 42.4540270, -76.5132490 42.4539730, -76.5132800 42.4538370)",auto,1,0,,
,91,20183083,81,82,1,102.13,1,30,800,unclassified,15,"LINESTRING (-76.5055723 42.4525146, -76.5046015 42.4529354, -76.5045401 42.4530093)",auto,1,0,,
,92,20183083,82,81,1,102.13,1,30,800,unclassified,15,"LINESTRING (-76.5045401 42.4530093, -76.5046015 42.4529354, -76.5055723 42.4525146)",auto,1,0,,
,93,20183239,83,84,1,148.33,4,120,2300,motorway,1,"LINESTRING (-76.4990822 42.4631020, -76.4994124 42.4627659, -76.4995469 42.4626443, -76.4996540 42.4625630, -76.4997500 42.4624990, -76.4998600 42.4624413, -76.4999987 42.4623869, -76.5001330 42.4623427, -76.5002362 42.4623230, -76.5003403 42.4623050, -76.5004360 42.4623010)",auto,0,1,,
,94,20183274,85,86,1,169.19,4,120,2300,motorway,1,"LINESTRING (-76.4985081 42.4798410, -76.4982077 42.4799676, -76.4979931 42.4799993, -76.4977390 42.4799780, -76.4976390 42.4799340, -76.4975940 42.4799070, -76.4975540 42.4798760, -76.4974870 42.4798050, -76.4974610 42.4797650, -76.4974280 42.4796850, -76.4974190 42.4796400, -76.4974210 42.4795540, -76.4974310 42.4795130, -76.4974470 42.4794730, -76.4974960 42.4793910, -76.4976830 42.4792130)",auto,0,1,,
,95,20183313,87,88,1,128.74,1,30,1000,residential,6,"LINESTRING (-76.5180130 42.4070380, -76.5164560 42.4069250)",auto,1,0,,
,96,20183313,88,87,1,128.74,1,30,1000,residential,6,"LINESTRING (-76.5164560 42.4069250, -76.5180130 42.4070380)",auto,1,0,,
,97,20183315,89,90,1,87.32,1,30,1000,residential,6,"LINESTRING (-76.5180250 42.4064100, -76.5169640 42.4064220)",auto,1,0,,
,98,20183315,90,89,1,87.32,1,30,1000,residential,6,"LINESTRING (-76.5169640 42.4064220, -76.5180250 42.4064100)",auto,1,0,,
Runway Lane,99,20183381,91,92,1,61.83,1,24,800,unclassified,15,"LINESTRING (-76.5148960 42.4535576, -76.5149760 42.4535130, -76.5150130 42.4534770, -76.5150537 42.4534449, -76.5150740 42.4534265, -76.5152000 42.4533570, -76.5155103 42.4532505)",auto,1,0,,
Runway Lane,100,20183381,92,91,1,61.83,1,24,800,unclassified,15,"LINESTRING (-76.5155103 42.4532505, -76.5152000 42.4533570, -76.5150740 42.4534265, -76.5150537 42.4534449, -76.5150130 42.4534770, -76.5149760 42.4535130, -76.5148960 42.4535576)",auto,1,0,,
Ecology Drive,101,20183700,93,94,1,183.96,1,30,1000,residential,6,"LINESTRING (-76.4665236 42.4417635, -76.4673334 42.4418761, -76.4676464 42.4419392, -76.4684140 42.4420904, -76.4685126 42.4420974, -76.4685972 42.4420849, -76.4686964 42.4420517)",auto,1,0,,
Ecology Drive,102,20183700,94,93,1,183.96,1,30,1000,residential,6,"LINESTRING (-76.4686964 42.4420517, -76.4685972 42.4420849, -76.4685126 42.4420974, -76.4684140 42.4420904, -76.4676464 42.4419392, -76.4673334 42.4418761, -76.4665236 42.4417635)",auto,1,0,,
,103,20183782,95,96,1,245.93,1,30,1000,residential,6,"LINESTRING (-76.5042000 42.4728510, -76.5044830 42.4733020, -76.5046980 42.4736000, -76.5054890 42.4745540, -76.5054762 42.4746085, -76.5054520 42.4746260, -76.5053870 42.4746720, -76.5053070 42.4747090, -76.5052540 42.4747280)",auto,1,0,,
,104,20183782,96,95,1,245.93,1,30,1000,residential,6,"LINESTRING (-76.5052540 42.4747280, -76.5053070 42.4747090, -76.5053870 42.4746720, -76.5054520 42.4746260, -76.5054762 42.4746085, -76.5054890 42.4745540, -76.5046980 42.4736000, -76.5044830 42.4733020, -76.5042000 42.4728510)",auto,1,0,,
,105,20183785,97,98,1,45.56,1,30,1000,residential,6,"LINESTRING (-76.5005026 42.4667535, -76.5004286 42.4668435, -76.5004170 42.4668660, -76.5004010 42.4669030, -76.5003950 42.4669750, -76.5004020 42.4670510, -76.5003550 42.4671380)",auto,1,0,,
,106,20183785,98,97,1,45.56,1,30,1000,residential,6,"LINESTRING (-76.5003550 42.4671380, -76.5004020 42.4670510, -76.5003950 42.4669750, -76.5004010 42.4669030, -76.5004170 42.4668660, -76.5004286 42.4668435, -76.5005026 42.4667535)",auto,1,0,,
,107,20183811,99,100,1,49.85,1,30,800,unclassified,15,"LINESTRING (-76.5186410 42.4383620, -76.5192443 42.4384053)",auto,0,0,,
Mann Drive,108,20183877,101,102,1,46.2,1,30,1000,residential,6,"LINESTRING (-76.4744158 42.4479859, -76.4744349 42.4479475, -76.4744402 42.4478570, -76.4744439 42.4476508, -76.4744464 42.4475725)",auto,0,0,,
Mann Drive,109,20183878,103,104,1,46.4,1,30,1000,residential,6,"LINESTRING (-76.4737561 42.4475695, -76.4737591 42.4476472, -76.4737575 42.4478813, -76.4737567 42.4479873)",auto,1,0,,
Mann Drive,110,20183878,104,103,1,46.4,1,30,1000,residential,6,"LINESTRING (-76.4737567 42.4479873, -76.4737575 42.4478813, -76.4737591 42.4476472, -76.4737561 42.4475695)",auto,1,0,,
,111,20183909,105,106,1,181.44,1,30,1000,residential,6,"LINESTRING (-76.4719173 42.4505540, -76.4719230 42.4507407, -76.4719975 42.4511612, -76.4720699 42.4514823, -76.4721100 42.4516623, -76.4714156 42.4516939)",auto,1,0,,
,112,20183909,106,105,1,181.44,1,30,1000,residential,6,"LINESTRING (-76.4714156 42.4516939, -76.4721100 42.4516623, -76.4720699 42.4514823, -76.4719975 42.4511612, -76.4719230 42.4507407, -76.4719173 42.4505540)",auto,1,0,,
Mary Ann Wood Drive,113,20184084,107,108,1,164.26,1,30,1000,residential,6,"LINESTRING (-76.4884008 42.4453186, -76.4884311 42.4453593, -76.4885357 42.4455002, -76.4887568 42.4457979, -76.4888361 42.4459047, -76.4890816 42.4462352, -76.4892118 42.4462647, -76.4892440 42.4462720, -76.4893590 42.4462930, -76.4894807 42.4462714, -76.4896457 42.4462368)",auto,1,0,,
Mary Ann Wood Drive,114,20184084,108,107,1,164.26,1,30,1000,residential,6,"LINESTRING (-76.4896457 42.4462368, -76.4894807 42.4462714, -76.4893590 42.4462930, -76.4892440 42.4462720, -76.4892118 42.4462647, -76.4890816 42.4462352, -76.4888361 42.4459047, -76.4887568 42.4457979, -76.4885357 42.4455002, -76.4884311 42.4453593, -76.4884008 42.4453186)",auto,1,0,,
,115,20184093,72,109,1,29.69,2,40,1200,tertiary,5,"LINESTRING (-76.5083349 42.4450922, -76.5084526 42.4451276, -76.5084583 42.4451303, -76.5085047 42.4451523, -76.5085346 42.4451665, -76.5086262 42.4452416)",auto,0,1,,
,116,20184428,110,111,1,175.2,4,120,2300,motorway,1,"LINESTRING (-76.4998270 42.4617090, -76.4994990 42.4620290, -76.4991170 42.4623760, -76.4986480 42.4627787, -76.4985582 42.4628270, -76.4985211 42.4628378, -76.4984160 42.4628720)",auto,0,1,,
,117,20184432,112,113,1,374.08,1,120,2300,motorway,1,"LINESTRING (-76.4984674 42.4629791, -76.4984230 42.4629980, -76.4983267 42.4630389, -76.4982326 42.4631025, -76.4981754 42.4631596, -76.4981344 42.4632286, -76.4981029 42.4633422, -76.4980348 42.4636951, -76.4980097 42.4639304, -76.4979998 42.4641650, -76.4980211 42.4644364, -76.4980548 42.4647219, -76.4981670 42.4651890, -76.4983372 42.4659079, -76.4984482 42.4661986)",auto,0,1,,
,118,20184440,114,115,1,65.48,4,120,2300,motorway,1,"LINESTRING (-76.4832403 42.4801713, -76.4832690 42.4803770, -76.4832890 42.4804850, -76.4832887 42.4805037, -76.4832885 42.4805224, -76.4832880 42.4805570, -76.4832680 42.4806250, -76.4832470 42.4806610, -76.4832140 42.4806930, -76.4831790 42.4807390)",auto,0,1,,
Pier Road,119,20184467,116,117,1,132.44,1,30,800,unclassified,15,"LINESTRING (-76.5063343 42.4534821, -76.5060130 42.4536310, -76.5056880 42.4537570, -76.5056457 42.4537710, -76.5055610 42.4537990, -76.5054162 42.4538519, -76.5053260 42.4538840, -76.5052530 42.4539120, -76.5052040 42.4539260, -76.5050670 42.4539500, -76.5048798 42.4539676)",auto,1,0,,
Pier Road,120,20184467,117,116,1,132.44,1,30,800,unclassified,15,"LINESTRING (-76.5048798 42.4539676, -76.5050670 42.4539500, -76.5052040 42.4539260, -76.5052530 42.4539120, -76.5053260 42.4538840, -76.5054162 42.4538519, -76.5055610 42.4537990, -76.5056457 42.4537710, -76.5056880 42.4537570, -76.5060130 42.4536310, -76.5063343 42.4534821)",auto,1,0,,
Pier Road,121,20184467,117,118,1,554.71,1,30,800,unclassified,15,"LINESTRING (-76.5048798 42.4539676, -76.5046740 42.4539870, -76.5043638 42.4540116, -76.5041580 42.4540250, -76.5036620 42.4540270, -76.5031100 42.4540160, -76.5029180 42.4540190, -76.5028490 42.4540240, -76.5027120 42.4540490, -76.5025430 42.4540960, -76.5023310 42.4541790, -76.5022560 42.4542170, -76.5021910 42.4542530, -76.5021410 42.4542950, -76.5021070 42.4543360, -76.5020590 42.4544080, -76.5020320 42.4544720, -76.5020029 42.4545837, -76.5019931 42.4547013, -76.5019890 42.4547690, -76.5020070 42.4549000, -76.5020430 42.4550300, -76.5021070 42.4551730, -76.5023050 42.4555710, -76.5023940 42.4556960, -76.5024980 42.4558070, -76.5026180 42.4559140, -76.5027150 42.4559850, -76.5030710 42.4562100, -76.5034776 42.4564113, -76.5036918 42.4564907, -76.5038811 42.4565507)",auto,1,0,,
Pier Road,122,20184467,118,117,1,554.71,1,30,800,unclassified,15,"LINESTRING (-76.5038811 42.4565507, -76.5036918 42.4564907, -76.5034776 42.4564113, -76.5030710 42.4562100, -76.5027150 42.4559850, -76.5026180 42.4559140, -76.5024980 42.4558070, -76.5023940 42.4556960, -76.5023050 42.4555710, -76.5021070 42.4551730, -76.5020430 42.4550300, -76.5020070 42.4549000, -76.5019890 42.4547690, -76.5019931 42.4547013, -76.5020029 42.4545837, -76.5020320 42.4544720, -76.5020590 42.4544080, -76.5021070 42.4543360, -76.5021410 42.4542950, -76.5021910 42.4542530, -76.5022560 42.4542170, -76.5023310 42.4541790, -76.5025430 42.4540960, -76.5027120 42.4540490, -76.5028490 42.4540240, -76.5029180 42.4540190, -76.5031100 42.4540160, -76.5036620 42.4540270, -76.5041580 42.4540250, -76.5043638 42.4540116, -76.5046740 42.4539870, -76.5048798 42.4539676)",auto,1,0,,
,123,20184502,119,120,1,49.98,1,30,1000,residential,6,"LINESTRING (-76.4703845 42.4437163, -76.4704106 42.4438514, -76.4704150 42.4438741, -76.4704310 42.4441646)",auto,1,0,,
,124,20184502,120,119,1,49.98,1,30,1000,residential,6,"LINESTRING (-76.4704310 42.4441646, -76.4704150 42.4438741, -76.4704106 42.4438514, -76.4703845 42.4437163)",auto,1,0,,
Inlet Road,125,20184532,121,122,1,300.46,1,30,1000,residential,6,"LINESTRING (-76.5272450 42.4265990, -76.5265900 42.4265990, -76.5247898 42.4266349, -76.5244263 42.4266365, -76.5241425 42.4266377, -76.5235934 42.4266494)",auto,1,0,,
Inlet Road,126,20184532,122,121,1,300.46,1,30,1000,residential,6,"LINESTRING (-76.5235934 42.4266494, -76.5241425 42.4266377, -76.5244263 42.4266365, -76.5247898 42.4266349, -76.5265900 42.4265990, -76.5272450 42.4265990)",auto,1,0,,
Inlet Road,127,20184532,122,123,1,22.3,1,30,1000,residential,6,"LINESTRING (-76.5235934 42.4266494, -76.5233231 42.4266339)",auto,1,0,,
Inlet Road,128,20184532,123,122,1,22.3,1,30,1000,residential,6,"LINESTRING (-76.5233231 42.4266339, -76.5235934 42.4266494)",auto,1,0,,
Pauls Way,129,20184551,124,125,1,138.22,1,30,1000,residential,6,"LINESTRING (-76.4424224 42.4503530, -76.4424292 42.4504347, -76.4424906 42.4505356, -76.4425520 42.4506098, -76.4426079 42.4506819, -76.4427196 42.4507787, -76.4429569 42.4509373, -76.4430490 42.4510692, -76.4430546 42.4511289, -76.4430211 42.4512195, -76.4428871 42.4514111)",auto,1,0,,
Pauls Way,130,20184551,125,124,1,138.22,1,30,1000,residential,6,"LINESTRING (-76.4428871 42.4514111, -76.4430211 42.4512195, -76.4430546 42.4511289, -76.4430490 42.4510692, -76.4429569 42.4509373, -76.4427196 42.4507787, -76.4426079 42.4506819, -76.4425520 42.4506098, -76.4424906 42.4505356, -76.4424292 42.4504347, -76.4424224 42.4503530)",auto,1,0,,
Pauls Way,131,20184551,125,126,1,163.56,1,30,1000,residential,6,"LINESTRING (-76.4428871 42.4514111, -76.4429094 42.4514915, -76.4429178 42.4515883, -76.4428731 42.4516851, -76.4427990 42.4517570, -76.4427160 42.4517890, -76.4426300 42.4518170, -76.4425390 42.4518360, -76.4424069 42.4518623, -76.4422589 42.4518664, -76.4421668 42.4518540, -76.4420690 42.4518334, -76.4419825 42.4518190, -76.4418904 42.4517860, -76.4418122 42.4517531, -76.4417005 42.4517078, -76.4414967 42.4515285)",auto,1,0,,
Pauls Way,132,20184551,126,125,1,163.56,1,30,1000,residential,6,"LINESTRING (-76.4414967 42.4515285, -76.4417005 42.4517078, -76.4418122 42.4517531, -76.4418904 42.4517860, -76.4419825 42.4518190, -76.4420690 42.4518334, -76.4421668 42.4518540, -76.4422589 42.4518664, -76.4424069 42.4518623, -76.4425390 42.4518360, -76.4426300 42.4518170, -76.4427160 42.4517890, -76.4427990 42.4517570, -76.4428731 42.4516851, -76.4429178 42.4515883, -76.4429094 42.4514915, -76.4428871 42.4514111)",auto,1,0,,
Lower Morse Road,133,20184567,127,128,1,558.38,1,30,800,service,8,"LINESTRING (-76.4970079 42.4331150, -76.4997050 42.4309651, -76.4999290 42.4306430, -76.4999670 42.4305930, -76.5003750 42.4302010, -76.5005049 42.4300949, -76.5007800 42.4297810, -76.5009520 42.4296020, -76.5010520 42.4294980, -76.5012880 42.4292369)",auto,0,0,,
