o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
6,A6,115,gate15,18.102569338750673,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.35974584)"
6,A6,116,gate16,17.963673833211292,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.35974584)"
6,A6,117,gate17,18.102569338750673,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.35974584)"
6,A6,118,gate18,18.513004439142865,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.35974584)"
6,A6,119,gate19,19.177552662742947,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.35974584)"
6,A6,120,gate20,15.647045251998039,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.52129703999999)"
6,A6,121,gate21,15.751833483354172,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.50514192)"
6,A6,122,gate22,16.058155237750253,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.4889868)"
6,A6,123,gate23,16.554827083534903,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.47283168)"
6,A6,124,gate24,17.22539138810594,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.456676560000005)"
6,A6,125,gate25,18.050478546095285,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.44052144)"
6,A6,126,gate26,19.009979000258554,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.424366320000004)"
6,A6,127,gate27,20.084638060496808,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.408211200000004)"
6,A6,128,gate28,21.2569971779433,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.39205608000001)"
6,A6,129,gate29,22.51179758706188,"LINESTRING (-76.459641785 42.52129704, -76.650567555 42.37590096)"
6,A6,130,gate30,8.941169988690667,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.52129703999999)"
6,A6,131,gate31,9.120971713789718,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.50514192)"
6,A6,132,gate32,9.638132420989288,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.4889868)"
6,A6,133,gate33,10.442649828715325,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.47283168)"
6,A6,134,gate34,11.474238172586286,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.456676560000005)"
6,A6,135,gate35,12.677587118519442,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.44052144)"
6,A6,136,gate36,14.008502988103682,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.424366320000004)"
6,A6,137,gate37,15.434019700132632,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.408211200000004)"
6,A6,138,gate38,16.93025810641371,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.39205608000001)"
6,A6,139,gate39,18.480048222751922,"LINESTRING (-76.459641785 42.52129704, -76.350541345 42.37590096)"
7,A7,0,A0,15.647045251998039,"LINESTRING (-76.432366675 42.52129703999999, -76.62329244499999 42.52129703999999)"
7,A7,1,A1,13.411753825735726,"LINESTRING (-76.432366675 42.52129703999999, -76.59601733500001 42.52129704)"
7,A7,2,A2,11.176462051548262,"LINESTRING (-76.432366675 42.52129703999999, -76.568742225 42.52129703999999)"
7,A7,3,A3,8.941169988690667,"LINESTRING (-76.432366675 42.52129703999999, -76.54146711499999 42.52129704)"
7,A7,4,A4,6.705877693768197,"LINESTRING (-76.432366675 42.52129703999999, -76.514192005 42.52129703999999)"
7,A7,5,A5,4.470585226208385,"LINESTRING (-76.432366675 42.52129703999999, -76.486916895 42.52129703999999)"
7,A7,6,A6,2.235292642213062,"LINESTRING (-76.432366675 42.52129703999999, -76.459641785 42.52129704)"
7,A7,7,A7,0.0,"LINESTRING (-76.432366675 42.52129703999999, -76.432366675 42.52129703999999)"
7,A7,8,A8,2.235292642213062,"LINESTRING (-76.432366675 42.52129703999999, -76.405091565 42.52129704)"
7,A7,9,A9,4.470585226208385,"LINESTRING (-76.432366675 42.52129703999999, -76.377816455 42.52129703999999)"
7,A7,10,B0,15.751833483354172,"LINESTRING (-76.432366675 42.52129703999999, -76.62329244499999 42.50514192)"
7,A7,11,B1,13.533239837664746,"LINESTRING (-76.432366675 42.52129703999999, -76.59601733500001 42.50514192)"
7,A7,12,B2,11.32133093934205,"LINESTRING (-76.432366675 42.52129703999999, -76.568742225 42.50514192)"
7,A7,13,B3,9.120971713789718,"LINESTRING (-76.432366675 42.52129703999999, -76.54146711499999 42.50514192)"
